ema_fast,ema_slow,trend_threshold,use_macd,volume_filter,funding_z_cap,allow_short,total_return,annual_return,max_drawdown,sharpe,trades,exposure,abs_exposure,avg_bar_return_when_in_position,score
12,120,0.0025,1,-999.0,999.0,0,1.259086666482201,0.17715882392014426,-0.3555506802407563,0.910337877312646,463,0.12385802793237426,0.12385802793237426,0.000247473988597057,0.04490037766539841
30,96,0.0025,1,-999.0,999.0,0,1.1327732404646675,0.16368114495362618,-0.3257204711345184,0.8559668623858653,461,0.11960516643914733,0.11960516643914733,0.00024328937566162512,0.04361925250566024
12,120,0.005,0,-999.0,0.75,0,1.4311703629212613,0.19458189959580707,-0.3979796757145311,0.9482326015448586,307,0.14362595820644755,0.14362595820644755,0.00021461037746155394,0.043003691815784464
12,200,0.0025,0,-999.0,1.5,1,1.7483438746526274,0.22426197557271688,-0.43804529319564656,0.7254909206681261,519,0.08447968077286569,0.4205607476635514,0.00010972991023164752,0.04151387500829991
12,60,0.0025,1,-999.0,1.5,0,0.9505835840011245,0.14306956507751045,-0.2920159932823757,0.8672487427923069,424,0.09009765830095558,0.09009765830095558,0.00028160840230722023,0.04042400557593795
48,96,0.0,0,-999.0,0.75,0,1.6589906473963136,0.21619031977525327,-0.45110302875381025,0.975238542144145,351,0.16620287724456578,0.16620287724456578,0.00020651582740653226,0.0394007325055554
20,200,0.0,0,-999.0,1.5,1,1.866417385309025,0.23461211723955477,-0.4645323655894783,0.73898722709821,551,0.08844376772025622,0.45812769085372257,0.00010558186382180356,0.03929529579972612
30,96,0.0,0,-999.0,1.5,1,1.6918289088738474,0.21918160438036827,-0.4326994930712674,0.7201867641189036,531,0.07789037068150793,0.4090360180615352,0.00011071591822034046,0.03884119605067973
12,60,0.005,1,-999.0,999.0,0,1.2326280795973354,0.17438652526799214,-0.3700512769658333,0.9369723057059067,405,0.10808043683713116,0.10808043683713116,0.0002706142244069044,0.03620950207037084
30,96,0.005,0,-999.0,0.75,0,1.40042356956672,0.19154286577246116,-0.4056311960915501,0.9290883666349674,308,0.14493856977843117,0.14493856977843117,0.000210976930359163,0.0351816860584345
12,96,0.0025,0,-999.0,0.75,0,1.2071304790007904,0.17168994058650733,-0.36599746556023294,0.8647256262233181,331,0.1489814134201407,0.1489814134201407,0.00019162993501435508,0.031927489117556766
48,96,0.0,1,-999.0,1.5,0,1.0161146758902166,0.1506540240533305,-0.32556271316659013,0.8675722586269183,487,0.10246245930904127,0.10246245930904127,0.0002667614259034695,0.03125128040138136
