ema_fast,ema_slow,trend_threshold,use_macd,volume_filter,funding_z_cap,allow_short,total_return,annual_return,max_drawdown,sharpe,trades,long_trades,short_trades,exposure,abs_exposure,long_exposure,short_exposure,long_total_return,short_total_return,avg_bar_return_when_in_position,score
48,96,0.0,0,-999.0,999.0,1,1.0453504974707561,0.19618522950014006,-0.5925946745621617,0.6402899708772597,132,65,67,0.05896119092504713,0.529610609113957,0.29428590001950206,0.2353247090944549,4.0993386880628275,-0.5715259871601264,8.40556916101695e-05,-0.06809760923707783
12,96,0.0025,0,-999.0,999.0,1,1.006758203667236,0.19049459217634301,-0.5810346132788176,0.6340658398023719,177,85,92,0.06214652538516544,0.4462718585451472,0.25420919196515634,0.1920626665799909,3.888676461856832,-0.5515144812640629,9.615130440412588e-05,-0.06831942247294717
48,60,0.0,0,-999.0,999.0,1,0.9995552216938062,0.18942340646658362,-0.581347341743039,0.6305060661844754,155,74,81,0.06039134109081454,0.4925567184554378,0.2764740297731262,0.21608268868231165,3.8779753091377644,-0.5570445551560292,8.791769416347969e-05,-0.06972496109571213
20,96,0.005,0,-999.0,1.5,1,0.9020511643855893,0.17463040528102147,-0.5546755217674402,0.6252162222581946,373,205,168,0.04826756809464994,0.33962816095690046,0.1939478645257752,0.14568029643112526,2.6081757631606473,-0.3647412045599583,0.00011527661243747763,-0.07144654448978888
48,120,0.0,0,-999.0,999.0,1,0.9820734716794355,0.18681153936492634,-0.5789498016892887,0.6243346033068388,119,62,57,0.06253656633946564,0.5499577455632841,0.3062471559513749,0.24371058961190925,3.2712800274667444,-0.5074972181267948,7.971779895157272e-05,-0.07144663131437606
12,96,0.0,0,-999.0,2.5,1,0.8183649993546376,0.16147337484032076,-0.5259215423447872,0.5864639880283951,342,183,159,0.049990248976142494,0.44445166742507963,0.24722095820061107,0.19723070922446856,4.912098882427223,-0.6350592982803618,9.165340030645468e-05,-0.07216419693065307
48,96,0.0025,0,-999.0,1.5,1,0.7832200743248241,0.1558123327930383,-0.5152775378269481,0.5802813944515162,396,219,177,0.042059416238705065,0.39758174608333874,0.2198205811610219,0.17776116492231683,2.98770906916422,-0.4548785258848418,9.739313559739339e-05,-0.07281236639785993
30,60,0.01,0,-999.0,0.75,1,0.7087010406040604,0.14352655895433752,-0.5022854733722676,0.5953111699907311,357,201,156,0.04231944354157186,0.18734967171553013,0.11483455762855099,0.07251511408697914,1.3344347504726706,-0.12496525826638494,0.00016529381683035797,-0.07785061923225972
48,120,0.0025,0,-999.0,1.5,1,0.6707672997551557,0.1371176094211528,-0.48425871671674403,0.5414993751272186,397,222,175,0.04394461418448937,0.413573425209647,0.2287590196970682,0.18481440551257883,2.5298919751731126,-0.4227239160274582,8.955525907848248e-05,-0.07793678018085828
12,120,0.005,0,-999.0,1.5,1,0.9794359458606507,0.1864159811615238,-0.5938640953754253,0.6485139662775764,380,207,173,0.04716245205746603,0.3462588571800039,0.19671065461873496,0.14954820256126894,3.1419672544188906,-0.42207513671002816,0.00011760582317131225,-0.07809036821231002
12,60,0.01,0,-999.0,999.0,1,1.022452328683114,0.19281858751856906,-0.6067606422406313,0.6481377164702117,171,83,88,0.07160501852694533,0.32779691867646105,0.19970096860170317,0.12809595007475785,3.078112402458375,-0.45979255381692685,0.00012286340196331145,-0.078154847778236
20,60,0.01,0,-999.0,0.75,1,0.6485787635772899,0.13331811049608633,-0.48399695429254785,0.5725473660915601,355,202,153,0.04335955275303907,0.1821491256581941,0.11275433920561659,0.06939478645257752,1.2675288540308087,-0.13171274214783435,0.00016163123837602852,-0.0800529983456096
12,96,0.01,0,-999.0,0.75,1,0.6884207870948784,0.14011361072854944,-0.4997719860643307,0.5845240333229441,361,204,157,0.04316453227588897,0.19261522459858285,0.1178898784372359,0.07472534616134695,1.391326956493359,-0.1542315335753287,0.00015972100044419105,-0.08054618063746871
20,120,0.0,0,-999.0,999.0,1,0.9253746969024879,0.17821980473321863,-0.5887452084910945,0.611036210359614,156,78,78,0.05743353052070468,0.5174868361177923,0.2874601833192485,0.23002665279854384,3.947046324314492,-0.5792222915939311,8.217717136907778e-05,-0.0856009889943479
30,96,0.0025,0,-999.0,999.0,1,0.8860848532715107,0.17215418318953346,-0.5789503018101018,0.6013767417012138,135,68,67,0.05941623870506403,0.47532990964051225,0.26737307417278816,0.20795683546772412,3.6910453275520707,-0.5698560621005415,8.603090023988695e-05,-0.08725213063045673
30,120,0.0025,0,-999.0,1.5,1,0.6281196169086398,0.12978062413683444,-0.4907633042232853,0.5272556966412368,397,220,177,0.04296951179873887,0.39797178703763897,0.22047064941818892,0.17750113761945005,2.501424700743355,-0.4328857870904861,8.974459418618025e-05,-0.08923824314274637
